Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
26160280,PERNAMBUCO  [26160280],Pluviométrica,Convencional,Activa,Caldas,Filadelfia,"(5.33333333, -75.55)",1400,1982-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Carupa,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26170220,HUISANA LA  [26170220],Pluviométrica,Convencional,Activa,RIsaralda,Quinchía,"(5.33333333, -75.73333333)",1650,1964-02-15,,Area Operativa 09 - Cauca-Valle-Caldas,Carupa,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
54010030,STA CECILIA  [54010030],Pluviométrica,Convencional,Activa,RIsaralda,Pueblo Rico,"(5.33333333, -76.13333333)",370,1964-10-15,,Area Operativa 09 - Cauca-Valle-Caldas,Carupa,Pacifico,San Juán,Río San Juan Alto,CENTRAL HIDROELECTRICA DE CALDAS S.A.
54017080,AGUITA 10-913  [54017080],Limnimétrica,Convencional,Activa,RIsaralda,Pueblo Rico,"(5.33333333, -76.1)",440,1963-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,Aguita,Pacifico,San Juán,Río San Juan Alto,CENTRAL HIDROELECTRICA DE CALDAS S.A.
24017970,CAPTACION 2 - CAR  [24017970],Limnimétrica,Convencional,Activa,Cundinamarca,Ubaté,"(5.34055556, -73.79194444)",2452,2000-11-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Ubate,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
23040080,SUB CAÑAVERAL  [23040080],Pluviométrica,Convencional,Activa,Caldas,Victoria,"(5.35, -74.91666667)",970,1963-11-15,,Area Operativa 10 - Tolima,Ubate,Magdalena Cauca,Medio Magdalena,Directos Magdalena entre Ríos Guarinó y La Miel,CENTRAL HIDROELECTRICA DE CALDAS S.A.
23057130,RIO PENSILVANIA  [23057130],Limnimétrica,Convencional,Activa,Caldas,Marquetalia,"(5.35, -75.05)",1565,1972-09-15,,Area Operativa 10 - Tolima,Pensilvania,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),CENTRAL HIDROELECTRICA DE CALDAS S.A.
23060070,CANAIMA  [23060070],Pluviométrica,Convencional,Activa,Cundinamarca,La Palma,"(5.35, -74.41666667)",1550,1991-01-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Pensilvania,Magdalena Cauca,Medio Magdalena,Río Negro,FEDERACION NACIONAL DE CAFETEROS
24017370,RAMADA LA  [24017370],Limnimétrica,Convencional,Suspendida,Cundinamarca,Lenguazaque,"(5.33333333, -73.73333333)",2556,1964-04-15,1967-12-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Lenguazaque,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
26160170,PERNAMBUCO  [26160170],Pluviométrica,Convencional,Suspendida,Caldas,Filadelfia,"(5.33333333, -75.55)",1400,1981-05-15,1987-12-15,Area Operativa 09 - Cauca-Valle-Caldas,Carupa,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
23040010,HAMBURGO HDA  [23040010],Pluviométrica,Convencional,Suspendida,Caldas,Victoria,"(5.35, -74.91666667)",905,1924-01-15,1947-02-15,Area Operativa 10 - Tolima,Ubate,Magdalena Cauca,Medio Magdalena,Directos Magdalena entre Ríos Guarinó y La Miel,ESTACIONES PARTICULARES
23060240,PALMA LA SCRIA AGR  [23060240],Pluviométrica,Convencional,Suspendida,Cundinamarca,La Palma,"(5.35, -74.4)",1352,1952-01-15,1978-05-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Pensilvania,Magdalena Cauca,Medio Magdalena,Río Negro,FEDERACION NACIONAL DE CAFETEROS
24010020,CARUPA  [24010020],Pluviográfica,Convencional,Activa,Cundinamarca,Carmen De Carupa,"(5.35, -73.9)",2960,1961-10-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Pensilvania,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
24010380,PTE EL  [24010380],Pluviográfica,Convencional,Activa,Cundinamarca,Guachetá,"(5.35, -73.66666667)",2810,1962-12-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Pensilvania,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
23050290,HIGUERON  [23050290],Pluviométrica,Convencional,Activa,Caldas,Pensilvania,"(5.36666667, -75.01666667)",1610,1964-11-15,,Area Operativa 10 - Tolima,Aguita,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),CENTRAL HIDROELECTRICA DE CALDAS S.A.
23050400,PARAISO EL  [23050400],Pluviométrica,Convencional,Activa,Caldas,Samaná,"(5.36666667, -75.03333333)",1500,1985-01-15,,Area Operativa 10 - Tolima,Aguita,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),FEDERACION NACIONAL DE CAFETEROS
23057100,PTE SAMANA 4-153  [23057100],Limnimétrica,Convencional,Activa,Caldas,Pensilvania,"(5.36666667, -74.95)",735,1970-09-15,,Area Operativa 10 - Tolima,La Miel,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),CENTRAL HIDROELECTRICA DE CALDAS S.A.
23067230,PTE CANEY  - AUT  [23067230],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,Paime,"(5.36666667, -74.13333333)",1030,2006-06-01,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Negro,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
26140150,RIO ARRIBA  [26140150],Pluviométrica,Convencional,Activa,RIsaralda,Mistrató,"(5.36666667, -75.88333333)",1720,1970-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,Ubate,Magdalena Cauca,Cauca,Río Risaralda,CENTRAL HIDROELECTRICA DE CALDAS S.A.
26170130,MANUELITA LA  [26170130],Pluviométrica,Convencional,Activa,Caldas,Riosucio (Caldas),"(5.36666667, -75.68333333)",1320,1963-12-15,,Area Operativa 09 - Cauca-Valle-Caldas,Ubate,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26170310,ALTURAS  [26170310],Pluviométrica,Convencional,Activa,RIsaralda,Guática,"(5.36666667, -75.81666667)",1900,1981-11-15,,Area Operativa 09 - Cauca-Valle-Caldas,Ubate,Magdalena Cauca,Cauca,Río Risaralda,ESTACIONES PARTICULARES
26170340,ORIENTAL LA  [26170340],Pluviométrica,Convencional,Activa,RIsaralda,Quinchía,"(5.36666667, -75.71666667)",1630,1981-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Ubate,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
21207120,ALICACHIN-EL SALTO  [21207120],Limnimétrica,Convencional,Activa,Cundinamarca,Sibaté,"(4.55, -74.26666667)",2538,1933-09-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bogota,Magdalena Cauca,Alto Magdalena,Río Bogotá,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA
24017440,JUNTAS LAS  [24017440],Limnimétrica,Convencional,Suspendida,Cundinamarca,Guachetá,"(5.35, -73.76666667)",2541,1964-04-15,1967-01-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Lenguazaque,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
54017050,GEDE  [54017050],Limnimétrica,Convencional,Suspendida,RIsaralda,Mistrató,"(5.35, -76.08333333)",562,1969-01-15,1978-02-15,Area Operativa 09 - Cauca-Valle-Caldas,Aguita,Pacifico,San Juán,Río San Juan Alto,CENTRAL HIDROELECTRICA DE CALDAS S.A.
23065030,PUESTO DE MONTA  [23065030],Climática Ordinaria,Convencional,Suspendida,Cundinamarca,La Palma,"(5.36666667, -74.4)",1462,1945-01-15,1952-12-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,La Miel,Magdalena Cauca,Medio Magdalena,Río Negro,ESTACIONES PARTICULARES
24017420,SOLEDAD LA  [24017420],Limnimétrica,Convencional,Suspendida,Cundinamarca,Guachetá,"(5.36666667, -73.78333333)",2541,1964-04-15,1968-01-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Ubate,Magdalena Cauca,Sogamoso,Río Suárez,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
26110050,PORVENIR EL  [26110050],Pluviométrica,Convencional,Activa,Valle del Cauca,La Unión (Valle del cauca),"(4.55, -76.11666667)",1020,1967-07-15,,Area Operativa 09 - Cauca-Valle-Caldas,Qda Chiguasa,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,CVC - CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA
26120660,JULIA LA  [26120660],Pluviométrica,Convencional,Activa,Quindío,Montenegro,"(4.55, -75.75)",1320,1991-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Qda Chiguasa,Magdalena Cauca,Cauca,Río La Vieja,FEDERACION NACIONAL DE CAFETEROS
35025502,LA ESMERALDA-  - AUT  [35025502],Climática Principal,Automática con Telemetría,Activa,Bogotá,"Bogota, D.C","(4.55966194, -73.99972222)",3292,,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Embalse,Orinoco,Meta,Río Guayuriba,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21207011,SAN FRANCISCO  - AUT  [21207011],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,Soacha,"(4.565, -74.2875)",2544,,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,EMGESA EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGÍA
21200990,CANOAS  [21200990],Pluviométrica,Convencional,Activa,Cundinamarca,Soacha,"(4.56666667, -74.3)",2670,1967-09-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA
21201560,PICOTA LA  [21201560],Pluviográfica,Convencional,Activa,Bogotá,"Bogota, D.C","(4.56666667, -74.13333333)",2580,1980-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21201980,GUADALUPE  - AUT  [21201980],Pluviográfica,Automática con Telemetría,Activa,Bogotá,"Bogota, D.C","(4.56666667, -74.05)",3316,1987-09-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,FONDO DE PREVENCION Y ATENCION DE DESASTRES DE BOGOTA DC - FOPAE
21202170,SIERRA MORENA  - AUT  [21202170],Pluviométrica,Automática con Telemetría,Activa,Bogotá,"Bogota, D.C","(4.56666667, -74.16666667)",2682,1999-09-01,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,FONDO DE PREVENCION Y ATENCION DE DESASTRES DE BOGOTA DC - FOPAE
21206070,MISIONES  [21206070],Climática Ordinaria,Convencional,Activa,Cundinamarca,El Colegio,"(4.56666667, -74.3)",1540,1977-02-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,FEDERACION NACIONAL DE CAFETEROS
21206830,DELIRIO EL  [21206830],Climática Principal,Convencional,Activa,Bogotá,"Bogota, D.C","(4.56666667, -74.06666667)",2666,2004-02-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Rio Muña,Magdalena Cauca,Alto Magdalena,Río Bogotá,ESTACIONES PARTICULARES
21208200,ESTACION SAN FCO  [21208200],Limnimétrica,Convencional,Activa,Cundinamarca,Soacha,"(4.56666667, -74.28333333)",2620,1933-09-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bogota,Magdalena Cauca,Alto Magdalena,Río Bogotá,EMPRESA DE ENERGIA ELECTRICA DE BOGOTA
21208810,PTE APULO  [21208810],Limnimétrica,Convencional,Activa,Cundinamarca,Apulo,"(4.56666667, -74.58333333)",400,1985-11-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Apulo,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21209150,SAN FRANCISCO  [21209150],Limnimétrica,Convencional,Activa,Cundinamarca,Soacha,"(4.56666667, -74.3)",2500,1968-01-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bogota,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21209380,ACDTO MESITAS-ANTI  [21209380],Limnimétrica,Convencional,Activa,Cundinamarca,El Colegio,"(4.56666667, -74.43333333)",1200,1996-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Qda Santa Marta,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21240050,IGUANIME  [21240050],Pluviométrica,Convencional,Suspendida,Tolima,Alvarado,"(4.55, -74.9)",290,1959-04-15,1960-01-15,Area Operativa 10 - Tolima,Qda Chiguasa,Magdalena Cauca,Alto Magdalena,Río Totare,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
21209690,ACDTO MESITAS ABAJ  [21209690],Limnimétrica,Convencional,Activa,Cundinamarca,El Colegio,"(4.56666667, -74.43333333)",1500,1996-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bogota,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
26110140,SABANAZO  [26110140],Pluviométrica,Convencional,Activa,Valle del Cauca,La Unión (Valle del cauca),"(4.56666667, -76.15)",1643,1971-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Bogota,Pacifico,San Juán,Río Sipí,CVC - CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA
26115020,SABANAZO  [26115020],Meteorológica Especial,Convencional,Activa,Valle del Cauca,La Unión (Valle del cauca),"(4.56666667, -76.15)",1643,1971-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Bogota,Pacifico,San Juán,Río Sipí,CVC - CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA
21207880,PTE ADOBES  [21207880],Limnimétrica,Convencional,Activa,Cundinamarca,Sopó,"(4.88333333, -73.96666667)",2552,1964-02-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Teusaca,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21250490,INCIENSAL EL  [21250490],Pluviométrica,Convencional,Activa,Tolima,Murillo,"(4.88333333, -75.13333333)",2400,1991-01-15,,Area Operativa 10 - Tolima,Teusaca,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,FEDERACION NACIONAL DE CAFETEROS
26110200,GRANARIO EL  [26110200],Pluviométrica,Convencional,Activa,Valle del Cauca,El Águila,"(4.88333333, -76.05)",1813,1972-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Teusaca,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,CVC - CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA
26120720,ARAUCARIAS LAS  [26120720],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,"(4.88333333, -75.63333333)",1700,1988-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,Teusaca,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26130060,SUB STA ROSA  [26130060],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,"(4.88333333, -75.63333333)",1675,1960-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,Teusaca,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,CENTRAL HIDROELECTRICA DE CALDAS S.A.
26155040,BUENOS AIRES  [26155040],Meteorológica Especial,Convencional,Activa,Caldas,Villamaria,"(4.88333333, -75.43333333)",3350,1983-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,Dosquebradas,Magdalena Cauca,Cauca,Río Chinchiná,CENTRAL HIDROELECTRICA DE CALDAS S.A.
21165040,HORIZONTE EL  [21165040],Climática Principal,Convencional,Activa,Tolima,Cunday,"(4.06666667, -74.6)",1270,1997-03-15,,Area Operativa 10 - Tolima,Orinoco,Magdalena Cauca,Alto Magdalena,Río Prado,FEDERACION NACIONAL DE CAFETEROS
26100260,MOLINO EL  [26100260],Pluviométrica,Convencional,Suspendida,Valle del Cauca,Obando,"(4.56666667, -75.96666667)",960,1967-08-15,1970-09-15,Area Operativa 09 - Cauca-Valle-Caldas,Bogota,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
26120020,MONTENEGRO  [26120020],Pluviométrica,Convencional,Suspendida,Quindío,Montenegro,"(4.56666667, -75.75)",750,1934-02-15,1936-03-15,Area Operativa 09 - Cauca-Valle-Caldas,Bogota,Magdalena Cauca,Cauca,Río La Vieja,MINISTERIO DE LA ECONOMIA
21250300,TORRIJOS HDA  [21250300],Pluviométrica,Convencional,Suspendida,Tolima,Lérida,"(4.88333333, -74.93333333)",300,1961-04-15,1967-05-15,Area Operativa 10 - Tolima,Teusaca,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
23065010,SAN PABLO  [23065010],Climática Ordinaria,Convencional,Suspendida,Cundinamarca,Albán,"(4.88333333, -74.45)",2210,1932-01-15,1949-07-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Teusaca,Magdalena Cauca,Medio Magdalena,Río Negro,MINISTERIO DE AGRICULTURA
26137020,CRUCERO EL  [26137020],Limnimétrica,Convencional,Suspendida,RIsaralda,Santa Rosa De Cabal,"(4.88333333, -75.66666667)",1480,1949-04-15,1950-01-15,Area Operativa 09 - Cauca-Valle-Caldas,Dosquebradas,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
26157110,BUENOS AIRES  [26157110],Limnimétrica,Convencional,Activa,Caldas,Villamaria,"(4.88333333, -75.43333333)",3300,1983-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,Claro,Magdalena Cauca,Cauca,Río Chinchiná,CENTRAL HIDROELECTRICA DE CALDAS S.A.
35077020,ESMERALDA LA  [35077020],Limnigráfica,Convencional,Activa,Boyacá,Santa María (Boyacá),"(4.88333333, -73.28333333)",991,1955-04-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Bata,Orinoco,Meta,Río Garagoa,INGENIEROS TECNICOS CONSULTORES
35077160,SITIO PRESA  [35077160],Limnimétrica,Convencional,Activa,Boyacá,Santa María (Boyacá),"(4.88333333, -73.25)",1277,1961-01-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Bata Embalse,Orinoco,Meta,Río Lengupá,INGENIEROS TECNICOS CONSULTORES
21201590,ALCO  [21201590],Pluviográfica,Convencional,Activa,Cundinamarca,Zipaquirá,"(4.9, -74.0)",2590,1980-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bata Embalse,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
23050020,PENSILVANIA  [23050020],Pluviométrica,Convencional,Activa,Caldas,Pensilvania,"(5.38333333, -75.15)",1975,1951-10-15,,Area Operativa 10 - Tolima,Bugalagrande,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),CENTRAL HIDROELECTRICA DE CALDAS S.A.
21201860,MARIA LA FCA  [21201860],Pluviográfica,Convencional,Activa,Cundinamarca,Guasca,"(4.9, -73.8)",2750,1992-06-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bata Embalse,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21201940,CHOCHE EL  [21201940],Pluviométrica,Convencional,Activa,Cundinamarca,Guatavita,"(4.9, -73.83333333)",2730,1996-03-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bata Embalse,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
21206480,CENTRO INVESTIGAC.  [21206480],Climática Ordinaria,Convencional,Activa,Cundinamarca,Chía,"(4.9, -74.01666667)",2500,1993-03-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Bata Embalse,Magdalena Cauca,Alto Magdalena,Río Bogotá,ESTACIONES PARTICULARES
21208790,MERCEDES LAS  [21208790],Limnigráfica,Convencional,Activa,Cundinamarca,Tabio,"(4.9, -74.16666667)",2570,1989-12-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Chicu,Magdalena Cauca,Alto Magdalena,Río Bogotá,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA
26130130,FLORIDA LA  [26130130],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,"(4.9, -75.66666667)",1660,1970-11-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,CENTRAL HIDROELECTRICA DE CALDAS S.A.
26130250,GUAYABITO  [26130250],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,"(4.9, -75.63333333)",1620,1968-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26130310,MORENITA LA  [26130310],Pluviométrica,Convencional,Activa,RIsaralda,Marsella,"(4.9, -75.76666667)",1440,1991-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
21250240,CEIBA LA  [21250240],Pluviométrica,Convencional,Suspendida,Tolima,Lérida,"(4.9, -74.86666667)",400,1964-09-15,1965-04-15,Area Operativa 10 - Tolima,Chicu,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
21255060,UNION LA GJA  [21255060],Climática Ordinaria,Convencional,Suspendida,Tolima,Líbano,"(4.9, -75.06666667)",1500,1950-04-15,1975-11-15,Area Operativa 10 - Tolima,Chicu,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,FEDERACION NACIONAL DE CAFETEROS
26130040,VILLA NUBIA  [26130040],Pluviométrica,Convencional,Suspendida,RIsaralda,Santa Rosa De Cabal,"(4.9, -75.6)",1370,1956-01-15,1965-06-15,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26130140,CAUCAYA  [26130140],Pluviométrica,Convencional,Suspendida,Caldas,Chinchina,"(4.9, -75.6)",1500,1965-12-15,1966-12-15,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26160050,GIGANTE  [26160050],Pluviométrica,Convencional,Activa,Caldas,Salamina (Caldas),"(5.41666667, -75.5)",2500,1964-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Qda MiñA,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26130340,CAMPOALEGRE  [26130340],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,"(4.9, -76.58333333)",1405,1978-06-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Pacifico,San Juán,Río Cajón,CENTRAL HIDROELECTRICA DE CALDAS S.A.
26130380,TASAS LAS  [26130380],Pluviométrica,Convencional,Activa,RIsaralda,Marsella,"(4.9, -75.76666667)",1550,1981-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,FEDERACION NACIONAL DE CAFETEROS
26140140,SUB LA VIRGINIA  [26140140],Pluviométrica,Convencional,Activa,RIsaralda,La Virginia,"(4.9, -75.88333333)",900,1970-02-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Río Risaralda,CENTRAL HIDROELECTRICA DE CALDAS S.A.
26145060,ING RISARALDA  [26145060],Climática Ordinaria,Convencional,Activa,RIsaralda,Balboa (Risaralda),"(4.9, -75.9)",900,1976-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicu,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,FEDERACION NACIONAL DE CAFETEROS
26157120,BODEGA LA  [26157120],Limnimétrica,Convencional,Activa,Caldas,Villamaria,"(4.9, -75.41666667)",3000,1983-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,Qda Nereidas,Magdalena Cauca,Cauca,Río Chinchiná,CENTRAL HIDROELECTRICA DE CALDAS S.A.
